pKa,MinAbsPartialCharge,MaxPartialCharge,fr_COO2,fr_COO,SMR_VSA1,PEOE_VSA14,EState_VSA1,BCUT2D_MRLOW,VSA_EState3,fr_Ar_COO,TPSA,MinEStateIndex,fr_Al_OH,fr_phenol,fr_phenol_noOrthoHbond,VSA_EState4,fr_benzene,NumAromaticCarbocycles,NumAromaticRings,fr_C_O,fr_NH1,fr_Al_COO,BalabanJ,VSA_EState6,NumHDonors,VSA_EState5,PEOE_VSA13,NOCount,MolLogP,EState_VSA9,NumHeteroatoms,fr_Ar_OH,EState_VSA7,PEOE_VSA7,fr_C_S,EState_VSA8,SlogP_VSA11,NumHAcceptors,PEOE_VSA1,FpDensityMorgan1,RingCount,fr_Al_OH_noTert,SlogP_VSA1,fr_Nhpyrrole,fr_Ar_NH,SlogP_VSA2,MolMR,fr_aniline,fr_bicyclic,fr_tetrazole,SlogP_VSA6,PEOE_VSA6,MaxEStateIndex,MaxAbsEStateIndex,SMR_VSA7,PEOE_VSA5,Chi1n,qed,SMR_VSA6,SlogP_VSA8,Chi2n,NHOHCount,Chi3n,fr_nitroso,Chi4n,Chi0n,NumSaturatedRings,fr_thiophene,SMR_VSA2,SlogP_VSA4,MaxAbsPartialCharge,Chi1v,fr_imidazole,FpDensityMorgan2,Chi0v,EState_VSA10,PEOE_VSA10,EState_VSA4,BertzCT,fr_NH2,BCUT2D_CHGHI,fr_methoxy,NumSaturatedHeterocycles,VSA_EState2,MinPartialCharge,fr_nitrile,Chi4v,LabuteASA,Chi3v,Chi1,fr_ArN,SlogP_VSA10,Chi2v,fr_amide,fr_allylic_oxid,EState_VSA6,VSA_EState8,HeavyAtomCount,VSA_EState7,BCUT2D_LOGPLOW
1.82,0.1859943849680536,0.1859943849680536,0,0,8.761648365854832,0.0,11.08044276552036,0.5641555759763955,0.0,0,37.3,-1.8372222222222223,0,0,0,1.091851851851852,1,1,1,0,0,0,3.003400684579818,6.906543209876544,1,0.0,0.0,2,1.57562,4.552749873690364,3,0,19.056471336613843,19.056471336613843,0,0.0,0.0,1,4.552749873690364,1.3,1,0,0.0,0,0,8.761648365854832,40.216200000000015,0,0,0,29.160951749364216,17.696185628620217,10.423337112622828,10.423337112622828,29.82891976554344,0.0,2.874732202779572,0.6265805704247508,0.0,0.0,2.0622085550859963,1,1.2226172431515885,0,0.6546828667522046,5.573111253186188,0,0,0.0,6.923737199690624,0.302242854855102,3.981462198246879,0,1.8,6.389607834113914,4.208898492164469,0.0,5.563451491696996,240.2879489264805,0,1.9517315754461204,0,0,0.4496296296296298,-0.302242854855102,0,1.0235928652413069,62.173837065723525,1.898051370535265,4.698377302757663,0,0.0,3.031925126878736,0,0,12.13273413692322,1.9345981355505164,10,0.0,-1.8605976545101808
1.84,0.1912503047295271,0.1912503047295271,0,0,10.213054789681411,0.0,6.290026729335213,0.0175933022231337,24.39907218442933,0,82.13000000000001,-1.66675925925926,2,0,0,0.6589814814814821,0,0,1,0,1,0,2.64231873251,0.0,3,0.0,0.0,5,-0.7069300000000001,15.622338395472934,5,0,0.0,0.0,0,4.9839785209472085,0.0,5,20.18943804326429,1.75,1,1,0.0,0,0,31.76584469052589,42.86430000000001,0,0,0,12.524163646377618,0.0,8.611943499622072,8.611943499622072,18.21809164122608,0.0,3.496271892361916,0.4127941536104947,0.0,0.0,2.571567349403842,3,1.5997085516526537,0,0.8413575629251506,6.728011970755258,0,0,5.409283605791522,5.409283605791522,0.3634204367300984,3.496271892361916,1,2.4166666666666665,6.728011970755258,0.0,0.0,5.693927994848461,279.93378501879386,0,2.0840910326844626,0,0,3.837134353741497,-0.3634204367300984,0,0.8413575629251506,69.80376996929634,1.5997085516526537,5.609060905280622,0,0.0,2.571567349403842,0,0,24.13893527684616,0.0,12,1.7473828420256985,-2.209338582086001
1.86,0.2424370569173076,0.2424370569173076,0,0,5.106527394840706,0.0,0.0,0.4577956011499497,9.157592592592591,0,63.83,-0.0735185185185181,0,0,0,1.0763888888888893,0,0,2,0,0,0,2.9414902321775034,0.0,1,-0.0735185185185181,0.0,5,0.0688999999999996,5.106527394840706,5,1,7.04767198267719,0.0,0,14.951935562841626,5.879988336435371,5,9.67362704263206,1.3636363636363635,2,0,0.0,0,0,24.62556260547369,37.96880000000001,0,1,0,12.654640149529085,0.0,9.157592592592591,9.157592592592591,12.654640149529085,0.0,3.0980431432384976,0.5767489268996008,0.0,11.16387793838399,2.22496396791725,1,1.4777740510795832,0,0.9331345256208248,5.890768515879042,0,0,0.0,0.0,0.4916038580584439,3.0980431432384976,1,2.1818181818181817,5.890768515879042,0.0,6.3273200747645415,0.0,394.3816551977199,0,2.0438921289495195,0,0,11.425925925925926,-0.4916038580584439,0,0.9331345256208248,62.35031936827395,1.4777740510795832,5.287693700234703,0,0.0,2.22496396791725,0,0,10.894419722555895,0.0,11,2.8873148148148147,-1.8743250113726504
1.86,0.156833353201137,0.156833353201137,0,0,8.761648365854832,0.0,11.08044276552036,0.5632421761247483,0.0,0,37.3,-1.7165432098765436,0,0,0,0.8919753086419755,1,1,1,0,0,0,2.6742416022951265,9.23256109851348,1,0.2230555555555553,0.0,2,1.4083,4.552749873690364,3,0,30.33183534230805,5.563451491696996,0,0.0,0.0,1,4.552749873690364,1.3,1,0,0.0,0,0,8.761648365854832,40.91720000000002,0,0,0,30.33183534230805,30.33183534230805,10.27981859410431,10.27981859410431,35.89528683400505,0.0,2.9021529802127684,0.65716580537512,0.0,0.0,1.9514223012722272,1,1.1329666162798249,0,0.7168125970345985,5.357568303562362,0,0,0.0,0.0,0.305836532537953,4.177984954405838,0,1.9,6.174064884490088,4.208898492164469,0.0,5.563451491696996,220.3075329961489,0,1.9342222875875876,0,0,0.0,-0.305836532537953,0,1.1944166487524144,62.173837065723525,1.713250524684497,4.787693700234704,0,0.0,2.8830697845097037,0,0,0.0,0.0,10,0.0,-1.9071538773349177
1.89,0.3811396417809052,0.3811396417809052,1,1,9.901064578912528,5.969305287951849,5.969305287951849,-0.1299203182291645,7.486111111111111,0,37.3,-1.2175925925925923,0,0,0,0.0,0,0,0,1,0,1,3.348800763644439,0.0,1,0.226851851851852,0.0,2,-0.2958000000000001,9.901064578912528,2,0,0.0,0.0,0,6.423349895620259,0.0,1,5.106527394840706,2.0,0,0,0.0,0,0,11.075832682792557,16.4688,0,0,0,0.0,0.0,9.131944444444445,9.131944444444445,0.0,6.423349895620259,0.9664060775767234,0.3972827977311012,0.0,0.0,0.4494901317058894,1,0.1234752875356692,0,0.0,2.4328121551534467,0,0,0.0,12.343784214475903,0.4716348271194166,0.9664060775767234,0,2.2,2.4328121551534467,0.0,0.0,0.0,77.38407798525417,0,1.7371530243909516,0,0,9.131944444444445,-0.4716348271194166,0,0.0,29.42411650072181,0.1234752875356692,2.270055610029662,0,0.0,0.4494901317058894,0,0,0.0,0.0,5,4.32175925925926,-1.829891652613412
1.89,0.1526164780412621,0.1526164780412621,0,0,8.761648365854832,0.0,11.08044276552036,0.5634259548663123,0.0,0,37.3,-1.666058201058201,0,0,0,1.106388888888889,1,1,1,0,0,0,2.453018743531937,9.684907249937012,1,0.3234259259259258,0.0,2,1.4508,4.552749873690364,3,0,30.33183534230805,11.984273114623004,0,0.0,0.0,1,4.552749873690364,1.2727272727272727,1,0,0.0,0,0,14.514501972601622,45.78420000000003,0,0,0,30.33183534230805,30.33183534230805,10.28373441043084,10.28373441043084,35.89528683400505,0.0,3.4021529802127684,0.697026722926662,5.752853606746789,0.0,2.2612088792067526,1,1.4081822955391283,0,0.8498385811655458,6.0646750847489095,0,0,0.0,0.0,0.3060831841131265,4.677984954405837,0,1.9090909090909087,6.881171665676636,4.208898492164469,0.0,5.563451491696996,233.10719092921437,0,1.939300915394421,0,0,0.0,-0.3060831841131265,0,1.2601612678119227,68.53877918012013,1.961547293272782,5.287693700234704,0,0.0,3.312429518313278,0,0,0.0,0.0,11,0.6705864197530864,-1.9781495933860709
1.9,0.244261257638535,0.244261257638535,0,0,25.162972533162872,0.0,37.02667063492807,-0.0510621531146224,38.37836146804401,0,159.77000000000004,-1.2751086545729409,3,0,0,5.702491339128244,0,0,2,0,0,0,2.070664127855968,0.0,5,-0.5541788968673875,0.0,10,-2.2743999999999995,15.57705782580294,10,1,0.0,0.0,0,14.951935562841626,5.879988336435371,10,30.89664001032505,1.3,3,3,5.733667477162185,0,0,64.86392591775362,64.40960000000003,1,1,0,6.3273200747645415,0.0,9.95698648904006,9.95698648904006,6.3273200747645415,0.0,5.840797744852204,0.4089065021060057,12.340549441675105,11.16387793838399,4.458322498365458,6,3.2116290098698927,0,2.214076470297091,10.157165450787833,1,0,0.0,0.0,0.4915594478846441,5.840797744852204,1,2.05,10.157165450787833,15.319582184522115,18.31189916324491,0.0,646.2451730940693,1,2.4357156055483475,0,1,11.39515447845805,-0.4915594478846441,0,2.214076470297091,111.6403938554388,3.2116290098698927,9.524075805453151,1,5.948339280986494,4.458322498365458,0,0,0.0,-0.4407446775006294,20,-3.1546466364323527,-2.3263878995723086
1.9,0.3374158641888878,0.3374158641888878,1,1,9.901064578912528,5.969305287951849,5.969305287951849,0.0698589164194028,9.692280801209373,1,50.19,-0.9404629629629626,0,0,0,0.7875925925925933,1,1,2,1,0,0,2.83097565836767,8.738733938019653,1,-0.9404629629629626,0.0,3,1.933,5.106527394840706,3,0,12.13273413692322,12.13273413692322,0,4.9839785209472085,0.0,2,5.106527394840706,1.2307692307692308,2,0,0.0,0,0,16.059811203739763,48.702300000000015,0,1,0,36.52867891392113,18.19910120538483,10.7749111866969,10.7749111866969,42.09213040561812,0.0,3.858895367596823,0.7163650797494612,0.0,10.902924932081056,2.6858471208480723,1,1.8631251393391048,0,1.2767915822109082,6.766777096601535,0,0,0.0,0.0,0.4775820948200844,3.858895367596823,0,2.0,6.766777096601535,4.794537184071822,0.0,5.386224214464796,459.93632858848656,0,2.0679441605536084,0,0,14.796485260770975,-0.4775820948200844,0,1.2767915822109082,74.65341359881505,1.8631251393391048,6.287693700234703,0,0.0,2.6858471208480723,0,0,24.395944776997908,0.0,13,1.592037037037037,-1.9747008926413367
1.9,0.3822752726525877,0.3822752726525877,1,1,9.901064578912528,5.969305287951849,5.969305287951849,-0.1299239786676667,7.709861111111111,0,37.3,-1.1186342592592593,0,0,0,0.0,0,0,0,1,0,1,3.498225283337704,0.0,1,0.6730324074074072,0.0,2,0.4268000000000001,5.106527394840706,3,0,4.829702342991063,4.829702342991063,0,15.929943897949348,0.0,1,5.106527394840706,1.8333333333333333,0,0,0.0,0,0,11.075832682792557,24.3388,0,0,0,0.0,0.0,9.395694444444445,9.395694444444445,0.0,0.0,1.1167131794865242,0.5065963867209978,0.0,0.0,0.5246436826607898,1,0.154178294871631,0,0.0404167751134744,2.7334263589730483,0,0,0.0,10.750136661846708,0.4716071386093899,1.909711449043876,0,2.333333333333333,4.319422898087752,4.794537184071822,0.0,0.0,107.69694286392864,0,1.7664050337763872,0,0,11.425787037037036,-0.4716071386093899,0,0.2100117239238691,43.29166410636317,0.352427862260969,2.770055610029662,0,0.0,0.9211428174394658,0,0,5.920434318855644,0.0,6,0.0,-1.838427914966808
1.9,0.2231477159793534,0.2231477159793534,0,0,5.106527394840706,0.0,11.332269401725444,0.4339092219131901,32.27064814814815,0,91.6,-0.8333333333333333,1,0,0,-0.55787037037037,0,0,0,0,0,0,4.777831136266554,3.953888888888889,1,-0.8333333333333333,0.0,4,0.3692399999999999,20.892202059056167,4,0,0.0,0.0,0,0.0,0.0,4,5.106527394840706,1.0,0,1,0.0,0,0,5.106527394840706,26.4938,0,0,0,11.332269401725444,0.0,8.391203703703702,8.391203703703702,11.332269401725444,0.0,1.894427190999916,0.2829738915520446,0.0,0.0,1.0590169943749477,1,0.5663118960624632,0,0.1868033988749894,4.288854381999832,0,0,15.78567466421546,33.993338602592274,0.497855414408576,1.894427190999916,0,1.4444444444444444,4.288854381999832,0.0,18.20766393837682,0.0,241.39836974079893,0,1.9928069929471115,0,0,0.0,-0.497855414408576,3,0.1868033988749894,51.48138924983388,0.5663118960624632,4.256748817474191,0,0.0,1.0590169943749477,0,2,0.0,0.0,9,0.0,-1.8044980276734504
1.9,0.1695048304308534,0.1695048304308534,0,0,0.0,0.0,17.06411510629993,1.027931943707439,41.9950925925926,0,118.95,-1.3478703703703705,0,0,0,-0.883703703703703,0,0,0,0,0,0,5.476285925180605,7.403148148148148,0,-1.3478703703703705,0.0,5,0.5170999999999999,26.309457773692436,5,0,0.0,0.0,0,0.0,0.0,5,0.0,0.7692307692307693,0,0,0.0,0,0,0.0,38.581,0,0,0,11.146209060138537,0.0,8.478981481481481,8.478981481481481,11.146209060138537,0.0,2.9840593925343337,0.5268188272737443,0.0,0.0,1.815296922859162,0,1.1602698112636447,0,0.5682073693790385,6.313418246689416,0,0,26.309457773692436,62.573470383815206,0.1964645853422121,2.9840593925343337,0,1.2307692307692308,6.313418246689416,0.0,17.711547155653815,0.0,407.37718327984487,0,2.1692704629322503,0,0,0.0,-0.1964645853422121,5,0.5682073693790385,74.56714120376512,1.1602698112636447,6.24344202491872,0,0.0,1.815296922859162,0,2,0.0,0.0,13,0.0,-1.988100086631374
1.91,0.382397412285004,0.382397412285004,1,1,9.901064578912528,5.969305287951849,5.969305287951849,-0.1299301806630433,7.971420068027211,0,37.3,-1.138515684051398,0,0,0,0.0,0,0,0,1,0,1,3.7551593465164057,0.0,1,7.90102135298564,0.0,2,0.4877999999999999,5.106527394840706,2,0,12.844171518546268,11.840868637711289,0,17.761302956566933,0.0,1,5.106527394840706,1.5555555555555556,0,0,0.0,0,0,11.075832682792557,33.47879999999999,0,0,0,0.0,12.844171518546268,9.721064342403627,9.721064342403627,0.0,0.0,2.488391114761732,0.4745331923265497,0.0,0.0,1.2104826502983936,1,0.4970977786904329,0,0.2172988893452164,5.062568667150369,0,0,0.0,23.681737275422577,0.4716041336046416,2.488391114761732,0,2.2222222222222223,5.062568667150369,4.794537184071822,0.0,0.0,206.541325034333,0,1.7755267235039534,0,0,9.721064342403627,-0.4716041336046416,0,0.2172988893452164,53.88311035016751,0.4970977786904329,4.270055610029662,0,0.0,1.2104826502983936,0,0,0.0,1.870483276643991,9,0.7026776266061979,-1.847904681226426
1.92,0.1912191056973269,0.1912191056973269,0,0,15.319582184522115,0.0,12.393993117083514,0.0174647261730868,25.7787962962963,0,73.05,-1.4841203703703705,3,0,0,0.280092592592593,0,0,0,0,0,0,2.451354694481826,0.0,3,0.0,0.0,4,-1.4973000000000003,15.319582184522115,4,0,0.0,0.0,0,4.992404732635669,0.0,4,15.319582184522115,1.5555555555555556,1,2,0.0,0,0,39.9700167102889,31.15139999999999,0,0,0,4.992404732635669,0.0,8.811666666666667,8.811666666666667,0.0,0.0,2.7731563391241134,0.3791821913194647,6.544756405912575,0.0,2.063642137039347,3,1.247933810679598,0,0.7801997723807217,4.857768482752178,0,0,0.0,0.0,0.3908020435520842,2.7731563391241134,0,2.2222222222222223,4.857768482752178,0.0,0.0,0.0,132.16479703638052,0,2.1919610678539967,0,0,3.68287037037037,-0.3908020435520842,0,0.7801997723807217,52.47121207433491,1.247933810679598,4.198377302757662,0,0.0,2.063642137039347,0,0,0.0,0.2985648148148148,9,-1.706990740740741,-2.189245387105537
1.93,0.1652444984784896,0.1652444984784896,0,0,0.0,0.0,0.0,0.6687882822319126,13.39867118606702,0,80.48,-0.1737037037037039,0,0,0,7.074936696900983,1,1,2,0,1,0,2.0553179911767563,9.839907801083395,2,0.6193083900226759,0.0,5,0.4421999999999997,5.733667477162185,5,0,30.33183534230805,22.41104330593274,0,20.62413380791181,0.0,4,5.733667477162185,1.2857142857142858,2,0,5.733667477162185,1,1,20.62413380791181,51.25210000000001,0,0,1,30.33183534230805,30.33183534230805,5.897714474678761,5.897714474678761,41.71969133200498,5.098681808301038,4.391707347008201,0.7338247411625044,0.0,0.0,3.0827023062004937,3,2.011385691859293,0,1.2882621208887717,7.590199452013804,0,0,0.0,0.0,0.3210086987115722,4.391707347008201,0,2.071428571428572,7.590199452013804,0.0,0.0,6.4208216229260096,369.3655416935442,1,2.093520761751948,0,0,0.0,-0.3210086987115722,0,1.2882621208887717,81.33173732043494,2.011385691859293,6.860173345306137,0,0.0,3.0827023062004937,0,0,0.0,0.0,14,0.7338425925925924,-2.1458122598481406
1.94,0.3586310090845925,0.3586310090845925,1,1,19.74445492755328,5.969305287951849,10.902388082756318,-0.1512717318635257,17.57988425925926,0,66.75999999999999,-1.3530092592592595,1,0,0,0.0,0,0,0,1,0,1,2.8015165817580767,0.0,2,-1.3835185185185184,10.878308008047554,4,1.2976,14.94991774348146,5,0,0.0,13.847474399381248,0,0.0,0.0,4,14.94991774348146,1.7272727272727273,1,1,0.0,0,0,21.115442872437725,40.0456,0,0,0,10.85036172713313,11.761884949391115,10.530833333333334,10.530833333333334,10.85036172713313,0.0,2.967834321659616,0.6298874407895649,0.0,0.0,2.316321260925923,2,1.3289488252301285,0,0.7002817933446701,6.119172062391506,0,0,0.0,0.0,0.4803707799811191,3.784330902587342,0,2.272727272727273,6.935668643319232,4.794537184071822,0.0,11.761884949391115,218.73678228941955,0,2.43111226696955,0,0,9.673101851851852,-0.4803707799811191,0,1.6214493459923731,67.855172273407,2.4572287800943107,4.955012906800923,0,0.0,3.9118569442161104,0,1,6.923737199690624,3.000902777777778,11,0.0,-2.307107623220907
1.95,0.2722899117705349,0.2722899117705349,0,0,20.056445138322168,0.0,6.290026729335213,0.0166330532351798,27.61061224489796,0,82.28000000000002,-1.6155035903250192,3,0,0,1.1121787603930466,0,0,0,0,0,0,2.947040020740121,0.0,3,-0.6684722222222228,5.945225213243084,5,0.6059999999999999,10.213054789681411,5,0,6.923737199690624,6.923737199690624,0,16.308203370034214,0.0,5,20.056445138322168,1.625,1,2,0.0,0,0,40.97584786381814,60.04240000000003,0,0,0,29.1656902663804,12.152040213667764,9.3084126984127,9.3084126984127,24.17328553374473,0.0,4.975380462809969,0.3730703147773224,13.65455394719011,0.0,3.826880214507194,3,2.674365531162103,0,1.7681810543765146,9.420717311595295,0,0,0.0,11.835812092322788,0.4812104522674589,4.975380462809969,0,2.25,9.420717311595295,5.106527394840706,0.0,5.573104530069267,332.87626407264764,0,2.337109519266396,1,0,4.05124149659864,-0.4812104522674589,0,1.7681810543765146,94.39520392585293,2.674365531162103,7.468432912787326,0,0.0,3.826880214507194,0,1,0.0,6.115662792894936,16,-0.1942535903250191,-2.278665826190799
1.96,0.3760803926946881,0.3760803926946881,1,1,14.69560176298435,5.969305287951849,11.75255023431679,-0.1462613277114415,8.303337322583355,0,54.37,-1.4367021499958004,0,0,0,1.9276954732510287,1,1,1,2,0,1,2.738644929385972,7.428334278155708,1,-2.3482067796254293,5.783244946364939,3,1.6619199999999998,5.106527394840706,3,0,31.18920547353706,18.5632087982215,0,0.0,0.0,2,5.106527394840706,1.2142857142857142,1,0,0.0,0,0,16.859077629157497,52.855800000000016,0,0,0,30.34148838068032,35.90493987237732,10.696735953640715,10.696735953640715,41.46839136407432,0.0,4.11390589578272,0.5821702168981252,0.0,6.076020106833881,2.913420270375906,1,1.7152939079912453,0,0.9207649163842802,7.72781179156544,0,0,0.0,6.923737199690624,0.475247292557097,4.11390589578272,0,1.7857142857142858,7.72781179156544,9.589074368143644,0.0,17.202923090227873,374.0240468599654,0,2.044311223810483,0,0,20.870596392878134,-0.475247292557097,0,0.9207649163842802,81.68378861157929,1.7152939079912453,6.592224152875016,0,0.0,2.913420270375906,0,0,0.0,1.95426183127572,14,2.530648148148148,-2.075960560655796
1.97,0.3760803926946686,0.3760803926946686,1,1,14.69560176298435,5.969305287951849,11.75255023431679,-0.14626128568223,8.259222096245907,0,54.37,-1.437795256991685,0,0,0,0.8028703703703706,1,1,1,2,0,1,2.6981337296080867,9.031201814058957,1,-2.350894274376416,5.783244946364939,3,1.3535,5.106527394840706,3,0,18.19910120538483,11.639471598530877,0,0.0,0.0,2,5.106527394840706,1.1538461538461535,1,0,0.0,0,0,16.859077629157493,48.11880000000002,0,0,0,36.407855449141934,36.407855449141934,10.629799225245652,10.629799225245652,41.97130694083893,0.0,3.703222293259761,0.5583326913924201,0.0,6.076020106833881,2.413420270375907,1,1.4375161302134676,0,0.8073509228105368,6.805162060755066,0,0,0.0,0.0,0.4752472925570971,3.703222293259761,0,1.7692307692307692,6.805162060755066,9.589074368143644,0.0,11.639471598530877,338.44730781619467,0,2.042851168129437,0,0,20.749544438145627,-0.4752472925570971,0,0.8073509228105368,75.31884649718268,1.4375161302134676,6.198377302757663,0,0.0,2.413420270375907,0,0,12.13273413692322,0.0,13,2.508055555555555,-2.075820983884728
1.98,0.2903845973527775,0.2903845973527775,0,0,10.213054789681411,0.0,5.945225213243084,0.1763602785167835,16.72,0,43.7,-0.6262037037037034,2,0,0,0.0,0,0,0,0,0,0,3.680166743875821,0.0,2,-0.6262037037037034,5.945225213243084,3,1.2431,10.213054789681411,3,0,13.847474399381248,13.847474399381248,0,0.0,0.0,3,15.11296452053189,1.3333333333333333,0,1,0.0,0,0,28.20247733235704,36.26159999999999,0,0,0,12.145180103063533,0.0,8.36,8.36,12.145180103063533,0.0,3.0407567142487038,0.5662445580359812,13.08951281182515,0.0,1.708509036074507,2,1.1104062068430491,0,0.5694802997705795,5.833204618062595,0,0,0.0,0.0,0.4800462136779573,3.0407567142487038,0,1.7777777777777777,5.833204618062595,0.0,0.0,13.08951281182515,93.23098268032228,0,1.9152391340699035,0,0,1.787037037037037,-0.4800462136779573,0,0.5694802997705795,55.222659742223726,1.1104062068430491,4.201907262607799,0,0.0,1.708509036074507,0,0,4.899909730850478,5.480277777777777,9,1.3055555555555556,-2.156837536180444
1.98,0.362790430111251,0.362790430111251,0,0,9.67362704263206,5.883099654642741,0.0,-0.5987075452295662,17.295813019652307,0,47.9,-0.0606575963718813,1,0,0,0.5578703703703707,0,0,1,0,0,0,3.0316389681074445,5.16568216175359,1,-0.0606575963718813,0.0,3,0.83198,10.368418949579192,3,0,6.069221312792274,0.0,0,6.578935683598497,0.0,2,5.106527394840706,1.5454545454545454,1,1,4.567099647791355,0,0,5.106527394840706,39.310800000000015,0,0,0,31.10535696374787,0.0,8.872910052910052,8.872910052910052,36.66880845544486,4.567099647791355,3.0347884991938257,0.4721469134978743,0.0,5.883099654642741,2.02211878473376,1,1.2565354311078494,0,0.6730612679759167,5.858148644444925,0,0,5.261891554738487,11.33111286753076,0.4599505856861274,3.0347884991938257,0,2.090909090909091,5.858148644444925,0.0,0.0,0.0,307.8590974511937,0,2.01451372072117,0,0,0.0,-0.4599505856861274,1,0.6730612679759167,64.4530593317091,1.2565354311078494,5.236382105218448,0,0.0,2.02211878473376,0,0,24.52642128014937,3.3164772297808014,11,3.140648148148148,-2.296467044128524
1.99,0.290364437009547,0.290364437009547,0,0,10.213054789681411,0.0,5.945225213243084,0.1809417494763913,16.195555555555558,0,43.7,-0.6620370370370365,2,0,0,0.0,0,0,0,0,0,0,3.445171543930853,0.0,2,-0.6620370370370365,5.945225213243084,3,0.4629,10.213054789681411,3,0,0.0,0.0,0,0.0,0.0,3,15.11296452053189,1.4285714285714286,0,1,0.0,0,0,29.20830848588627,27.02759999999999,0,0,0,12.145180103063533,0.0,8.097777777777779,8.097777777777779,12.145180103063533,0.0,1.888514810841848,0.473759466914247,14.09534396535438,0.0,1.450909709615022,2,0.3736689435850863,0,0.2309401076758503,4.418991055689499,0,0,0.0,0.0,0.4800464519331095,1.888514810841848,0,1.8571428571428568,4.418991055689499,0.0,0.0,0.0,73.75898006442378,0,1.805988216945615,0,0,1.537037037037037,-0.4800464519331095,0,0.2309401076758503,42.49277551343051,0.3736689435850863,3.125897657686229,0,0.0,1.450909709615022,0,0,14.09534396535438,0.0,7,1.1944444444444444,-2.0158559104543765
2.0,0.2938341894164133,0.2938341894164133,0,0,10.213054789681411,0.0,5.945225213243084,0.0569797990988525,18.564185563114137,0,43.7,-0.457407407407407,2,0,0,0.7681944444444448,0,0,0,0,0,0,2.21728595890128,0.5270833333333331,2,0.8912037037037039,5.945225213243084,3,2.8019000000000016,0.0,3,0,0.0,37.51909858402682,0,18.74738413023173,0.0,3,15.11296452053189,1.2,2,1,0.0,0,0,27.699561755592427,59.57360000000004,0,1,0,11.642264526298916,13.847474399381248,9.282092781557068,9.282092781557068,11.642264526298916,0.0,5.969827473175248,0.6054587713799957,6.544756405912575,0.0,5.188491122712383,2,3.962076616455741,0,3.016271427865467,9.609225500001491,2,0,0.0,11.835812092322788,0.4798393652059147,5.969827473175248,0,1.9333333333333331,9.609225500001491,10.213054789681411,0.0,25.083438964820427,270.7956845606998,0,2.359080055511922,0,2,2.2337962962962963,-0.4798393652059147,0,3.016271427865467,91.40065012154491,3.962076616455741,7.092224152875014,0,0.0,5.188491122712383,0,1,0.0,5.495386432350719,15,4.353483560090703,-2.4812736946605023
2.0,0.1302242090728834,0.1302242090728834,0,0,0.0,0.0,0.0,0.8927746251426004,2.765817901234568,0,38.05,0.5050462962962965,0,0,0,5.120725308641975,0,0,0,0,1,0,2.8219389370591843,0.0,3,0.0,0.0,2,-0.2505999999999998,5.733667477162185,4,0,0.0,0.0,1,30.163451195066017,0.0,2,11.050456081168516,1.8571428571428568,0,0,11.050456081168516,0,0,17.41004689738412,38.641100000000016,0,0,0,0.0,12.217873443046695,5.120725308641975,5.120725308641975,0.0,12.628789148012991,1.9395326240390471,0.3618763614986036,13.08951281182515,0.0,1.0206043942999328,3,0.4205632924503191,0,0.1791015193941808,3.8470257175265417,0,0,0.0,0.0,0.3699197174943084,2.7949945100028684,0,2.4285714285714284,5.557949489454183,0.0,4.320534085558971,0.0,63.95524697820139,1,1.7934306146045358,0,0,0.0,-0.3699197174943084,0,0.392966990885136,53.87273504785012,0.7230147427561444,3.270055610029662,0,0.0,2.1786320806220645,0,0,0.0,1.3085648148148148,7,0.0,-2.234515301439952
2.0,0.3896906813336718,0.4924560985524814,0,0,4.923311048817671,11.896678561972989,10.871650329804163,-0.3936873881486634,19.602514644746787,0,115.42,-0.697491496598639,0,0,0,0.0,0,0,2,0,1,0,2.386117509806487,0.0,1,-0.3382407407407399,0.0,9,-0.7064000000000001,0.0,9,0,0.0,9.90728956976488,0,25.26400246679753,0.0,7,10.114318268765572,1.6153846153846154,2,0,0.0,1,1,34.86911645076039,37.9541,0,0,0,12.654640149529085,0.0,10.19911328420257,10.19911328420257,22.76895841829466,0.0,3.1895847171586293,0.4829994941747214,0.0,5.948339280986494,2.0561776381852632,1,1.260858433703073,0,0.746426629788157,6.154478692306727,0,0,0.0,10.114318268765572,0.4924560985524814,3.1895847171586293,0,2.4615384615384617,6.154478692306727,10.114318268765572,12.654640149529085,0.0,417.3942301400641,0,2.1583297760696225,0,0,16.695455876795165,-0.3896906813336718,0,0.746426629788157,70.58526443728022,1.260858433703073,6.270856947829097,0,5.948339280986494,2.0561776381852632,0,0,0.0,0.0,13,2.6374924414210126,-1.964248448022607
