pKa,MinAbsPartialCharge,MaxPartialCharge,fr_COO2,fr_COO,SMR_VSA1,PEOE_VSA14,EState_VSA1,BCUT2D_MRLOW,VSA_EState3,fr_Ar_COO,TPSA,MinEStateIndex,fr_Al_OH,fr_phenol,fr_phenol_noOrthoHbond,VSA_EState4,fr_benzene,NumAromaticCarbocycles,NumAromaticRings,fr_C_O,fr_NH1,fr_Al_COO,BalabanJ,VSA_EState6,NumHDonors,VSA_EState5,PEOE_VSA13,NOCount,MolLogP,EState_VSA9
4.83,0.2693703567108182,0.2693703567108182,0,0,10.213054789681411,0.0,5.945225213243084,0.1859601275737368,16.664722222222224,0,40.46,-0.5787731481481482,2,0,0,0.1356250000000001,0,0,0,0,0,0,3.6373615970764086,0.0,2,-0.5787731481481482,5.945225213243084,2,2.38,10.213054789681411
4.84,0.1397646615434387,0.1397646615434387,0,0,9.843390348640757,0.0,0.0,0.0338800323817868,10.845384778911567,0,32.7,0.0069986142605193,0,1,1,0.5750617283950621,1,1,1,0,0,0,2.243228154150041,1.4480084719072814,1,0.0069986142605193,0.0,3,3.184600000000001,39.5396826244976
4.84,0.2693597929882925,0.2693597929882925,0,0,10.213054789681411,0.0,5.945225213243084,0.1879863577953712,16.435833333333335,0,40.46,-0.5706481481481476,2,0,0,0.0,0,0,0,0,0,0,3.2936948768373453,0.0,2,-0.080555555555555,5.945225213243084,2,1.9899,10.213054789681411
4.84,0.3351808337675886,0.3351808337675886,1,1,9.901064578912528,5.969305287951849,5.969305287951849,0.0696705430802485,8.434890400604687,1,63.32,-0.9305555555555556,0,0,0,6.166477702191988,1,1,1,1,0,0,3.003400684579818,6.057777777777778,2,-0.9305555555555556,0.0,3,0.967,10.84019487200289
4.84,0.375526353043956,0.375526353043956,0,0,34.777981069799104,7.595762326787885,43.991400683084045,-0.1084380717695203,37.995728615520285,0,156.27,-4.613721655328798,4,0,0,-0.586759259259259,0,0,1,0,0,0,2.549433473715309,-1.0220370370370375,6,-0.2035416666666663,0.0,9,-3.0117000000000003,14.893350600345656
4.85,0.2348081114610787,0.2348081114610787,0,0,9.67362704263206,0.0,0.0,-0.6174985091112623,9.779283824640968,0,37.0,0.2211602418745279,0,1,1,3.515740740740741,2,2,3,0,0,0,2.60851239964224,13.332889266817835,1,0.2211602418745279,0.0,3,1.9181,0.0
4.85,0.2693494794033106,0.2693494794033106,0,0,10.213054789681411,0.0,5.945225213243084,0.1886751764002773,16.391320861678004,0,40.46,-0.5569907407407404,2,0,0,0.0,0,0,0,0,0,0,3.031321285620807,0.0,2,-0.5569907407407404,5.945225213243084,2,2.134,10.213054789681411
4.85,0.2760091699639222,0.5159903530582455,0,0,21.589042127353395,15.531621654671838,15.531621654671838,-0.0428902809386845,0.0,0,46.17,-5.300787037037038,0,0,0,-5.4093801965230535,1,1,1,0,1,0,2.9123075002898915,6.8615306122448985,1,0.0,0.0,3,1.9481,0.0
4.85,0.2732880854513607,0.2732880854513607,0,0,10.213054789681411,0.0,0.0,0.1795276121627278,17.736296296296295,0,40.46,-0.3842592592592593,2,0,0,0.9444444444444444,0,0,0,0,0,0,2.325183312281779,0.0,2,0.6342592592592587,5.945225213243084,2,2.1340000000000003,10.213054789681411
4.86,0.2634271919744289,0.2873831773323286,0,0,4.923311048817671,0.0,11.468067454730246,-0.4659353452740564,16.72736111111111,0,66.93,-0.6805555555555554,0,0,0,0.0,0,0,0,0,0,0,3.1275799516775438,1.3680555555555556,0,0.0,6.544756405912575,4,-0.21332,5.261891554738487
4.86,0.2693494808105475,0.2693494808105475,0,0,10.213054789681411,0.0,5.945225213243084,0.1886363656075853,16.536729024943313,0,40.46,-0.5499045729402872,2,0,0,0.0,0,0,0,0,0,0,2.998449214382379,0.0,2,-0.5499045729402872,5.945225213243084,2,2.5241,10.213054789681411
4.87,0.2696975483779497,0.2696975483779497,0,0,10.213054789681411,0.0,5.945225213243084,0.1892908289474522,18.375184555303605,0,56.25,-0.6293693310657591,2,0,0,2.119934807256236,1,1,2,0,1,0,2.384910102883377,7.911644148400101,3,-0.6293693310657591,5.945225213243084,3,2.6678000000000006,10.213054789681411
4.88,0.2693496751960579,0.2693496751960579,0,0,10.213054789681411,0.0,5.945225213243084,0.1886874878796249,16.932457168052405,0,40.46,-0.575868816662467,2,0,0,1.2854903628117915,1,1,1,0,0,0,2.24519716581519,10.15016240446796,2,-0.575868816662467,5.945225213243084,2,2.966700000000001,10.213054789681411
4.88,0.162055867341892,0.162055867341892,0,0,5.0323138419217255,0.0,5.0323138419217255,-0.4448339622037107,9.369375944822371,0,55.17,-0.5787037037037037,0,0,0,3.6370351473922895,1,1,1,0,1,0,2.736298072105655,6.952314814814814,1,0.0,0.0,4,1.5986199999999997,0.0
4.88,0.2727165576362493,0.2727165576362493,0,0,10.213054789681411,0.0,5.945225213243084,0.1765877132344798,17.460185185185185,0,40.46,-0.4383796296296294,2,0,0,0.832175925925926,0,0,0,0,0,0,2.554945292682084,0.0,2,0.1848148148148148,5.945225213243084,2,2.5241,10.213054789681411
4.88,0.273266646191237,0.273266646191237,0,0,10.213054789681411,0.0,5.945225213243084,0.1671302164680538,17.906296296296297,0,40.46,-0.440092592592592,2,0,0,0.8437500000000002,0,0,0,0,0,0,2.794436504841093,0.0,2,0.2612962962962963,5.945225213243084,2,2.7701,10.213054789681411
4.89,0.2693494808159172,0.2693494808159172,0,0,10.213054789681411,0.0,5.945225213243084,0.1886222185558469,16.81958083853376,0,40.46,-0.5383720448055762,2,0,0,0.0,0,0,0,0,0,0,2.959174936666522,0.0,2,-0.5383720448055762,5.945225213243084,2,3.6944000000000017,10.213054789681411
4.89,0.2693494808159172,0.2693494808159172,0,0,10.213054789681411,0.0,5.945225213243084,0.1886210478136249,16.937682579450186,0,40.46,-0.5343094491520717,2,0,0,0.0,0,0,0,0,0,0,2.9561756348015384,0.0,2,-0.5343094491520717,5.945225213243084,2,4.474600000000003,10.213054789681411
4.89,0.2727060160815558,0.2727060160815558,0,0,10.213054789681411,0.0,5.945225213243084,0.1793124762371369,17.22462962962963,0,40.46,-0.4354629629629627,2,0,0,0.8344907407407407,0,0,0,0,0,0,2.4943934975017714,0.0,2,-0.4354629629629627,5.945225213243084,2,2.2781,10.213054789681411
4.89,0.2693378734116489,0.2693378734116489,0,0,10.213054789681411,0.0,14.019097513776202,0.1890793672123348,16.762604560342655,0,40.46,-0.9908564814814818,2,0,0,0.0,0,0,0,0,0,0,3.474706479200107,1.10875,2,-0.5432870370370371,5.945225213243084,2,2.6721,10.213054789681411
4.89,0.3091380570067529,0.3091380570067529,1,1,9.901064578912528,5.969305287951849,5.969305287951849,-0.1478417195615737,8.890416666666667,0,37.3,-0.5486111111111109,0,0,0,-0.2731481481481479,0,0,0,1,0,1,2.2280842416281423,0.0,1,0.1977777777777779,0.0,2,1.6513,5.106527394840706
4.9,0.2694622176454552,0.2694622176454552,0,0,15.319582184522115,0.0,12.049191600991389,0.179987838878139,26.01143025058016,0,60.69,-0.8105469209288658,3,0,0,2.633874716553288,0,0,0,0,0,0,4.104882370304113,0.0,3,9.473068781116671,5.945225213243084,3,1.4328,10.213054789681411
4.9,0.2279844500186011,0.2279844500186011,0,0,14.69560176298435,0.0,11.542409818021117,0.092708328740588,10.025222033257748,0,54.37,-0.4804341458805743,1,0,0,1.682892521206014,2,2,2,2,0,0,2.0562284207539467,15.883019862265895,1,-1.189595143613,0.0,3,3.120400000000002,0.0
4.9,0.2304887039453797,0.2304887039453797,0,0,5.106527394840706,0.0,0.0,0.4559808658107793,8.621944444444445,0,64.07,-0.0370370370370367,0,0,0,5.2325,0,0,1,0,0,0,3.1432884389630606,0.0,2,0.2847222222222227,0.0,4,-0.2921000000000002,10.84019487200289
4.9,0.1479568871524486,0.2471628226390716,0,0,0.0,0.0,6.165775612134527,0.7629864080425262,5.095185185185185,0,58.86,-1.1007407407407406,0,0,0,0.5254629629629635,1,1,1,0,0,0,2.9026799842464013,8.49452947845805,0,0.0,0.0,4,2.218,0.0
4.91,0.2690528533837877,0.2690528533837877,0,0,10.213054789681411,0.0,14.019097513776202,0.1900066018308309,16.70916666666667,0,40.46,-1.116381172839506,2,0,0,0.0,0,0,0,0,0,0,3.6373615970764086,0.8287037037037037,2,-0.5440509259259259,5.945225213243084,2,2.282,10.213054789681411
4.91,0.2693601516861578,0.2693601516861578,0,0,10.213054789681411,0.0,5.945225213243084,0.1865619383211832,16.999360827664397,0,40.46,-0.5179875283446702,2,0,0,0.0,0,0,0,0,0,0,2.193241498076396,0.0,2,0.1746513605442186,5.945225213243084,2,2.914200000000002,10.213054789681411
4.93,0.210893881954646,0.210893881954646,0,0,9.67362704263206,0.0,0.0,-0.6700105293753871,11.485462962962965,0,24.11,0.3292592592592596,0,0,0,0.0,1,1,2,0,0,0,2.892065045173516,7.767407407407407,1,0.3292592592592596,0.0,2,1.3698999999999997,0.0
4.95,0.2693496605639245,0.2693496605639245,0,0,10.213054789681411,0.0,5.945225213243084,0.1879225393176035,16.997022864701435,0,40.46,-0.5223986678004533,2,0,0,0.0,0,0,0,0,0,0,2.0908658746264845,0.0,2,0.3057031840513983,5.945225213243084,2,3.3043000000000022,10.213054789681411
4.95,0.3091592884443339,0.3091592884443339,1,1,9.901064578912528,5.969305287951849,5.969305287951849,-0.1641043489535655,9.27875,0,37.3,-0.5077777777777766,0,0,0,-0.2829861111111111,0,0,0,1,0,1,1.953045545977246,0.0,1,1.748750000000001,0.0,2,2.2874000000000008,0.0
4.95,0.2062825176188203,0.249514305920762,0,0,8.417796984328938,0.0,10.023291153407584,0.5948833459839304,0.0,0,46.17,-3.331527777777777,0,0,0,0.0,1,1,1,0,1,0,3.13971737739725,8.119925359032502,1,0.0,0.0,3,1.2748000000000002,0.0
4.96,0.2698204120063398,0.2698204120063398,0,0,15.007591973753232,0.0,5.945225213243084,0.0989795036911107,19.238312729438277,0,57.53,-0.8202415070966651,2,0,0,0.5705555555555557,2,2,2,1,0,0,2.299400387713619,13.193313178641011,2,-0.9625071911480632,5.945225213243084,3,3.370000000000002,10.213054789681411
4.96,0.210203290756703,0.210203290756703,0,0,9.67362704263206,0.0,0.0,-0.6714218305031989,8.792222222222222,0,24.11,0.3009259259259262,0,0,0,0.0,0,0,1,0,0,0,3.077660437970554,3.4259259259259256,1,0.3009259259259262,0.0,2,0.2166999999999998,5.106527394840706
4.96,0.3351808373998343,0.3351808373998343,1,1,9.901064578912528,5.969305287951849,5.969305287951849,0.0696681094393393,8.600706727135298,1,40.54,-0.8886054421768705,0,0,0,1.32,1,1,1,1,0,0,2.92914559954076,6.752222222222223,1,-0.8886054421768705,0.0,3,1.4508,5.106527394840706
4.97,0.2693378789929379,0.2693378789929379,0,0,10.213054789681411,0.0,14.019097513776202,0.18907818810051,16.84204050138574,0,40.46,-1.2454861111111113,2,0,0,0.7291969009826154,0,0,0,0,0,0,3.619014937682663,1.0011111111111113,2,-0.5792847694633407,5.945225213243084,2,2.8203000000000005,21.813994679913925
4.98,0.269360155955704,0.269360155955704,0,0,25.532636974203527,0.0,12.049191600991389,-0.2063612843045749,51.238633638378445,0,101.15,-0.6231833084700711,5,0,0,-0.1404656201132117,0,0,0,0,0,0,1.6234113118004647,0.0,5,1.1114195422993551,5.945225213243084,5,3.931400000000004,10.213054789681411
4.98,0.3367264419063393,0.3367264419063393,1,1,9.901064578912528,5.969305287951849,5.969305287951849,0.0696898691051172,8.253703703703703,1,53.09,-0.8969907407407411,0,0,0,0.2962962962962967,0,0,1,1,1,0,2.9283752374267684,1.5023148148148149,2,-0.8969907407407411,0.0,3,0.7128999999999999,5.106527394840706
4.98,0.2693378744457885,0.2693378744457885,0,0,10.213054789681411,0.0,14.019097513776202,0.1890750269562034,17.07252661249685,0,40.46,-1.1423765432098767,2,0,0,0.0,0,0,0,0,0,0,3.681676407726708,2.310554925673973,2,0.180079137622127,5.945225213243084,2,3.6712000000000016,21.813994679913925
4.99,0.2727060191142365,0.2727060191142365,0,0,10.213054789681411,0.0,5.945225213243084,0.1831818524102275,16.97462962962963,0,40.46,-0.4421296296296295,2,0,0,0.8240740740740742,0,0,0,0,0,0,2.5752225115759857,0.0,2,-0.4421296296296295,5.945225213243084,2,1.888,10.213054789681411
5.0,0.194652623632228,0.4180503995894714,0,0,13.17124514302446,6.176298517443475,23.46897711297199,-0.1365875412153362,23.251991764298317,0,72.3,-4.5511940192743765,0,0,0,-1.380667044595616,1,1,1,0,0,0,3.092836547273693,6.081821775006298,0,0.0,0.0,4,3.204860000000001,10.523783109476971
5.0,0.3354549346597679,0.3354549346597679,1,1,14.824375627730198,5.969305287951849,10.89261633676952,-0.3844421903102921,19.16311996094734,0,80.44,-1.049673091458806,0,0,0,0.5278609221466377,1,1,1,1,0,1,3.0820649582205184,5.395555555555555,1,-1.049673091458806,5.687386274683562,5,2.0827,5.106527394840706
5.0,0.2853263764733089,0.2853263764733089,0,0,9.523678331894054,0.0,0.0,0.3119137622017238,8.627222222222223,0,50.44,-0.333333333333333,0,0,0,-0.239583333333333,0,0,1,0,0,0,3.332334626732985,2.3261111111111115,1,0.0833333333333339,5.946307760461352,3,0.6538199999999998,5.106527394840706
5.0,0.351797079079277,0.351797079079277,1,1,9.901064578912528,5.969305287951849,5.969305287951849,0.0690864078745925,8.366898148148149,1,53.09,-0.9137962962962958,0,0,0,1.1110185185185188,0,0,1,1,1,0,2.977648531786832,3.265,2,-0.9137962962962958,0.0,3,1.02132,5.106527394840706
5.0,0.3378963532253538,0.3378963532253538,0,0,19.06280027574374,11.9386105759037,11.9386105759037,-0.1385545038380171,0.0,0,52.60000000000001,-0.505416666666666,0,0,0,0.6423148148148152,0,0,0,2,0,0,2.9388063435045884,0.0,0,-0.986527777777777,0.0,4,0.5888999999999999,0.0
5.01,0.2693494808159172,0.2693494808159172,0,0,10.213054789681411,0.0,5.945225213243084,0.1886202360738582,17.060768106560438,0,40.46,-0.5304821749813906,2,0,0,0.0,0,0,0,0,0,0,2.963119116097176,0.0,2,-0.5304821749813906,5.945225213243084,2,5.644900000000005,10.213054789681411
5.01,0.2693494808159172,0.2693494808159172,0,0,10.213054789681411,0.0,5.945225213243084,0.1886196520095209,17.14575466767027,0,40.46,-0.5280610164081214,2,0,0,0.0,0,0,0,0,0,0,2.9743905716846704,0.0,2,-0.5280610164081214,5.945225213243084,2,6.815200000000007,10.213054789681411
5.01,0.2730424057186446,0.2730424057186446,0,0,20.426109579362823,0.0,5.945225213243084,-0.1739967985858166,40.503603761243866,0,80.92,-0.4385059653105843,4,0,0,1.3963648596957132,0,0,0,0,0,0,1.3997846496585418,0.0,4,3.052985126094602,5.945225213243084,4,4.960600000000008,0.0
5.01,0.2698987150079567,0.2698987150079567,0,0,10.213054789681411,0.0,5.945225213243084,0.1826106173557577,16.609305555555558,0,40.46,-0.5995370370370365,2,0,0,-0.1400462962962962,0,0,0,0,0,0,3.8860071219625416,0.0,2,-0.5995370370370365,5.945225213243084,2,1.9899,10.213054789681411
5.01,0.219628050254657,0.219628050254657,0,0,10.213054789681411,0.0,5.428790391900541,0.470768690475272,17.900168178382465,0,57.53,-0.4837962962962965,1,0,0,-0.0741666666666664,0,1,1,0,0,0,3.359083419185381,5.202962962962962,2,-0.4791666666666661,0.0,3,1.2811,10.213054789681411
5.02,0.3990831228896263,0.3990831228896263,0,0,14.943462431587635,5.879988336435371,11.48103914741906,-0.6306226211310464,31.606895156210637,0,80.29,-1.2752076247165536,1,0,0,-0.8347824546485259,0,0,1,0,0,0,3.194192172807901,0.0,2,-0.11494412425464,0.0,5,1.2366,0.0
5.02,0.2693378744418138,0.2693378744418138,0,0,10.213054789681411,0.0,14.019097513776202,0.1890754273384508,16.90801272360796,0,40.46,-1.0109182098765437,2,0,0,0.0,0,0,0,0,0,0,3.619014937682662,2.3900302343159483,2,-0.5362008692365834,5.945225213243084,2,3.0622000000000007,10.213054789681411
5.03,0.2730205230568805,0.2730205230568805,0,0,10.213054789681411,0.0,5.945225213243084,0.1875697413913882,16.595462962962962,0,40.46,-0.4652777777777774,2,0,0,0.7916666666666669,0,0,0,0,0,0,2.595952411360693,0.0,2,-0.0439814814814814,5.945225213243084,2,1.3538,10.213054789681411
5.03,0.3085510253525544,0.3085510253525544,1,1,9.901064578912528,5.969305287951849,11.384295757348628,-0.1465262547039003,8.44125,0,37.3,-0.7222222222222217,0,0,0,-0.5416666666666665,0,0,0,1,0,1,3.9084966379068447,0.0,1,-0.7222222222222217,0.0,2,1.5072,5.106527394840706
5.03,0.2693393014204385,0.2693393014204385,0,0,14.328201888119864,0.0,22.58001171864216,0.1890488301017046,17.163474977954145,0,49.69,-1.610648148148148,2,0,0,0.0,0,0,0,0,0,0,4.0203586920958,0.9324305555555557,2,-0.5807374338624334,5.945225213243084,3,3.390500000000001,14.328201888119864
5.04,0.2257095430313972,0.2257095430313972,0,0,5.106527394840706,0.0,0.0,0.442629157736618,12.724591679264298,0,58.040000000000006,0.1175000000000001,0,0,0,1.7411139455782314,0,0,1,0,1,0,2.8817252643483644,0.0,2,0.624674508692366,0.0,4,2.26502,0.0
5.05,0.4211889141594087,0.4211889141594087,0,0,17.949197122200808,6.093240070938415,21.717582035329684,0.056998865377038,0.0,0,72.47,-3.8731944444444433,0,0,0,0.1931377551020409,1,1,1,1,1,0,2.8289872772155062,6.177956585411942,1,0.0,10.023291153407584,5,2.2084200000000003,4.736862953800049
5.05,0.3253108341168574,0.3253108341168574,0,0,18.318861563241462,6.031114512338072,27.70500461685005,0.2533285941348829,14.591435185185183,0,133.33999999999995,-3.9791666666666656,1,0,0,4.4729653250188965,0,0,0,1,2,0,4.251632343129242,-1.244212962962963,4,-2.0051851851851854,0.0,7,-1.480229999999999,10.515811000632228
5.05,0.2721192515296362,0.2721192515296362,0,0,10.213054789681411,0.0,14.019097513776202,0.184874794545814,17.68195621973069,0,40.46,-1.3124614197530862,2,0,0,0.7002214033761656,0,0,0,0,0,0,4.088099724657313,1.9795061728395065,2,0.1907912887377175,5.945225213243084,2,3.6712000000000016,21.813994679913925
5.06,0.2693494792020038,0.2693494792020038,0,0,10.213054789681411,0.0,14.019097513776202,0.1886726505669536,16.873823932350717,0,40.46,-0.8800920414462081,2,0,0,0.0,0,0,0,0,0,0,3.2864237798066496,1.3264191232048377,2,-0.5388855820105818,5.945225213243084,2,3.452300000000001,10.213054789681411
5.07,0.1304634455271569,0.1304634455271569,0,0,9.94411597857734,0.0,0.0,0.1544969848046743,16.22466931216931,0,60.17,0.5655555555555558,0,0,0,1.1737500000000003,1,1,2,0,0,0,2.6912259167304846,5.12662037037037,1,0.6972222222222224,0.0,5,0.6771999999999998,9.94411597857734
5.08,0.2693601559033731,0.2693601559033731,0,0,20.426109579362823,0.0,5.945225213243084,-0.1737294998075469,39.754164392346695,0,80.92,-0.558876335680955,4,0,0,0.5252288243312322,0,0,0,0,0,0,1.5718683573398398,0.0,4,2.470633922495878,5.945225213243084,4,4.960600000000008,10.213054789681411
5.1,0.3252910828091629,0.3252910828091629,0,0,13.212334168400758,6.031114512338072,16.054405665745655,0.2533539214584788,0.0,0,89.25999999999999,-3.4479166666666674,0,0,0,4.449375,0,0,0,1,1,0,3.948594264519988,-1.0624999999999998,2,0.0,0.0,5,-1.3857,0.0
5.1,0.2586695980090381,0.2586695980090381,0,0,10.029838443658376,0.0,17.22723232638642,-0.4740424675893112,17.48111111111111,0,63.37,-0.6504629629629628,1,0,0,0.0,0,0,0,0,0,0,3.318019590380522,0.0,1,-0.4120370370370365,6.544756405912575,4,0.3347999999999999,5.106527394840706
5.1,0.3520691506305821,0.3520691506305821,1,1,9.901064578912528,5.969305287951849,5.969305287951849,0.0690259045140348,8.423287037037037,1,53.09,-0.9050925925925924,0,0,0,1.0393518518518523,0,0,1,1,1,0,3.0766634399873354,1.725648148148148,2,-0.9050925925925924,0.0,3,1.02132,5.106527394840706
5.12,0.3277326484993036,0.3277326484993036,1,1,9.901064578912528,5.969305287951849,5.969305287951849,-0.1309832676706763,8.0075,0,37.3,-0.8749999999999998,0,0,0,0.8125000000000002,0,0,0,1,0,1,3.679228031962392,0.0,1,-0.8749999999999998,0.0,2,1.0372,5.106527394840706
5.12,0.331702775107384,0.4491241333904089,0,0,13.17124514302446,6.176298517443475,12.000703015443404,-0.1437088299172661,0.0,0,54.46,-4.471527777777779,0,0,0,0.1918055555555562,0,0,2,0,1,0,2.625835905305616,0.0,1,-1.0527777777777785,0.0,4,1.3716999999999997,0.0
5.13,0.1397646301905715,0.1397646301905715,0,0,5.106527394840706,0.0,0.0,0.2907026719740024,10.812026643990931,0,23.47,0.0166358024691362,0,1,1,0.5859876543209879,1,1,1,0,0,0,3.113587165177199,1.4509019904258,1,0.0166358024691362,0.0,2,4.194200000000002,34.802819670697545
5.13,0.2279715982417733,0.2279715982417733,0,0,14.69560176298435,0.0,5.783244946364939,0.0925199452311418,9.876796107331822,0,54.37,-0.4407813681027963,1,0,0,0.9581046863189728,1,1,1,2,0,0,2.401599070097018,6.630202060762576,1,-0.6138625388426973,0.0,3,3.313900000000002,0.0
5.13,0.1058141148477179,0.1058141148477179,0,0,9.853591876586789,0.0,0.0,-1.0981077717267302,9.375,0,20.23,0.2083333333333332,0,0,0,0.0,0,0,0,0,0,0,3.5832125652604643,0.0,1,0.0,0.0,2,1.2521,0.0
5.13,0.3088441833006519,0.3088441833006519,1,1,9.901064578912528,5.969305287951849,11.384295757348628,-0.149264770264727,8.7975,0,37.3,-0.618333333333333,0,0,0,-0.4045138888888888,0,0,0,1,0,1,2.5632261085598094,0.0,1,-0.618333333333333,0.0,2,2.0414,5.106527394840706
5.15,0.3253271806505703,0.3253271806505703,0,0,18.00687135247258,6.031114512338072,26.70860784831472,-0.1192409008734273,0.0,0,132.35,-4.157407407407406,0,0,0,9.415930650037794,0,0,0,2,1,0,5.056804333888162,-1.2552546296296294,3,-1.0682870370370374,10.023291153407584,7,-1.751599999999999,5.733667477162185
5.15,0.3407092167802255,0.3407092167802255,0,0,19.374790486512623,5.969305287951849,17.70164165376553,-0.2185114560116728,8.753263888888888,0,55.760000000000005,-1.0457175925925926,1,0,0,0.0,0,0,0,1,0,0,2.798154170206286,0.0,1,-2.036458333333333,11.73233636581368,4,0.6953,9.843390348640757
5.15,0.1946526236054791,0.2421194641194854,0,0,0.0,0.0,6.041840829147961,0.9493391239842934,24.643684142381236,0,72.3,-1.1249552784076595,0,0,0,0.333024691358025,1,1,1,0,0,0,2.965726733687286,7.034032344419249,0,0.0,0.0,4,3.492860000000001,33.72566288994201
5.17,0.237387267636519,0.2659661694038652,0,0,0.0,0.0,0.0,0.7677260739750507,6.232237654320988,0,72.17,0.0995370370370374,0,0,0,2.011111111111111,0,0,1,0,1,0,2.863701368458525,0.0,1,0.0995370370370374,5.948339280986494,6,0.5617999999999999,11.600939890232516
5.18,0.1665751758850508,0.1665751758850508,0,0,0.0,0.0,0.0,1.104818332731469,0.0,0,25.78,0.7337962962962964,0,0,0,0.0,0,0,1,0,0,0,3.042002767407289,0.0,1,0.800925925925926,0.0,2,1.13522,0.0
5.2,0.3284305439583357,0.3284305439583357,0,0,13.148204626235165,10.023291153407584,10.023291153407584,-0.5893355712842433,11.352054883681868,0,99.13,-3.778981481481479,0,0,0,5.942616573642007,1,1,2,0,1,0,2.332705665940394,10.145052916993754,2,-0.0608101851851845,5.817862777835028,6,0.703,5.733667477162185
5.2,0.0966144896176273,0.0966144896176273,0,0,10.213054789681411,0.0,0.0,0.2634349630001211,18.914645691609977,0,40.46,-0.0231481481481481,2,0,0,-0.0231481481481481,0,0,0,0,0,0,2.233896715719712,0.0,2,0.6701851851851857,0.0,2,3.224400000000002,0.0
5.2,0.2585562286851011,0.4502747152323853,0,0,9.846622097635342,6.165775612134527,16.012397709769868,-0.7425327398309742,19.78953703703704,0,86.28,-1.620370370370371,0,0,0,0.0,0,0,0,0,0,0,3.981406257698735,0.0,0,0.0,0.0,6,0.6659999999999999,0.0
5.21,0.3253189755275854,0.3253189755275854,0,0,18.318861563241462,6.031114512338072,27.20208904008544,0.2532570908660291,13.58449074074074,0,133.34,-4.0578703703703685,1,0,0,4.535187547241119,0,0,0,1,2,0,4.634189957030231,-1.2471296296296293,4,-1.0520833333333333,0.0,7,-1.0917299999999992,10.515811000632228
5.22,0.2652440784004837,0.2652440784004837,0,0,10.213054789681411,0.0,14.019097513776202,0.1920389171162734,16.67875,0,40.46,-1.3823302469135803,2,0,0,1.5208333333333337,0,0,0,0,0,0,3.8860071219625416,0.0,2,-0.5378086419753083,5.945225213243084,2,1.8212,10.213054789681411
5.23,0.2568209586741879,0.2568209586741879,0,0,10.213054789681411,0.0,0.0,0.4225343685298504,22.777685185185188,0,84.06,-0.1480990173847312,0,0,0,1.251989795918368,0,0,2,0,0,0,2.5796113417610966,2.916315192743764,2,-0.0549508692365825,5.948339280986494,6,0.6903399999999998,0.0
5.24,0.2583090646722601,0.2700346595715238,0,0,4.923311048817671,0.0,4.923311048817671,-0.3846055324568843,10.124753086419751,0,43.14,-0.444722222222222,0,0,0,0.0763888888888892,1,1,1,0,0,0,3.0698992657592736,6.124413580246913,1,0.0,5.687386274683562,3,1.8834999999999995,0.0
5.26,0.0960541677906446,0.0960541677906446,0,0,10.213054789681411,0.0,0.0,0.334051466251673,17.47972222222222,0,40.46,0.2685185185185188,2,0,0,0.0,0,0,0,0,0,0,2.5668242003758754,0.0,2,0.5370370370370379,0.0,2,1.664,10.213054789681411
5.27,0.2656020124513764,0.2656020124513764,0,0,10.213054789681411,0.0,14.019097513776202,0.1920745182772239,18.79176209372638,0,40.46,-1.804537037037038,2,0,0,1.5578703703703705,1,1,1,0,0,0,3.0101001583234765,9.923127047115145,2,-0.5689632149155945,5.945225213243084,2,2.0986,10.213054789681411
5.27,0.3373684727007468,0.3373684727007468,1,1,9.901064578912528,5.969305287951849,5.969305287951849,0.0698862564850574,9.506354875283447,1,53.09,-0.8958796296296294,0,0,0,1.1810185185185191,1,1,2,1,1,0,2.786967576044076,7.323548752834467,2,-0.8958796296296294,0.0,3,1.8661,5.106527394840706
5.28,0.3407133920423061,0.3407133920423061,1,1,15.007591973753232,5.969305287951849,11.84929362438722,0.0692647763119786,17.154629629629632,1,70.42000000000002,-1.1753703703703702,0,0,0,-0.1782407407407404,0,0,1,1,0,0,3.1529414466808685,2.73,2,-1.624444444444444,0.0,4,0.4853999999999999,10.213054789681411
5.3,0.3281935401872916,0.3281935401872916,0,0,13.212334168400758,6.031114512338072,16.054405665745655,0.2454237624951306,2.491615724993701,0,75.27,-3.775452215608464,0,0,0,0.9595808569703774,1,1,1,1,2,0,2.6444911926355656,5.615910651297557,2,0.0,10.023291153407584,5,1.78302,0.0
5.3,0.2886958060315265,0.2886958060315265,0,0,9.523678331894054,0.0,0.0,0.3059309855831798,9.10550925925926,0,50.44,-0.2523148148148144,0,0,0,0.184583333333334,0,0,1,0,0,0,3.370065415647967,1.3735648148148147,1,0.182592592592593,5.946307760461352,3,1.21622,9.523678331894054
5.3,0.1483298984721121,0.2261642964559444,0,0,0.0,0.0,6.165775612134527,0.6961936896671759,5.145260770975057,0,58.86,-0.9931481481481484,0,0,0,0.8904629629629632,1,1,1,0,0,0,2.622748079863501,9.178474111866969,0,0.0,0.0,4,2.088,0.0
5.32,0.3627889462386168,0.3627889462386168,0,0,9.67362704263206,5.883099654642741,0.0,-0.5986859827797907,8.792222222222222,0,24.11,0.037592592592593,1,0,0,0.0,0,0,1,0,0,0,2.981454614041131,5.516111111111111,1,0.037592592592593,0.0,2,0.9603,5.106527394840706
